id	filename	md5	size	state
1534cfb4-73c4-474c-834a-17b392916fa1	024b4b7c-51b1-42da-96db-5933c34e762d.FPKM.txt.gz	7e2a58450307f62a68fdff1a4d3d4a8b	532040	released
707719a4-9f69-48f6-9b83-3b05ba693f2b	0047afe9-2225-4a5d-8cfa-234b1f8ba78c_gdc_realn_rehead.bam	b03679220b5fe96cc922c49928fbdf5a	13000756798	released
9088dd0c-58e7-4386-a6fa-4effeb9071fa	773801e2-4938-4bf4-bccc-6e1694d2d4f5.FPKM-UQ.txt.gz	978ac953c291a69c4abe8f813a70c481	530678	released
5dc68199-02cb-4473-8233-01794702da80	8b82d46a-1c02-4cb7-9588-e25105650048.htseq.counts.gz	fcd77b85fd61dacb745a26d5e6999f5c	259659	released
3010aa05-27de-4c37-9ed7-2ce162156e07	06a28e7d-c54b-4b6a-befc-a17ab6a79767.FPKM.txt.gz	86b8a78593445bafa7616d8829da4d0c	609886	released
52f7a210-dd1e-4289-8a50-6cc18354c402	60617dd3-dd93-4b82-a87a-f7c89defcbca.FPKM.txt.gz	12371f8db98aa864eb6c0761192451ab	557146	released
56d8a12c-7232-4b80-9abf-28d2a4a6e541	82ffe38d-a03e-4b2c-93bf-8a10cd37ed51.FPKM.txt.gz	f5d45f619ffdc90150cebac2a0b3ab60	546085	released
0588af0a-78d2-43f3-aa99-99048d3c946e	2f8cace5-4791-4dff-9314-5997b012b1cd.htseq.counts.gz	d00b039823f4b12a738c85b7f77cd0a2	269850	released
16c6fa1d-551c-4efb-a6bf-7c809496ee2b	0a4893c6-92fc-49d1-9747-e99b7f5326a3.htseq.counts.gz	6196225ff859dc4a02d4314a8dce12da	254004	released
9e41bbc4-0ca9-4c37-8a92-c592a009acf0	b5e38453-763a-44cb-a328-13b322e0b6b4.FPKM.txt.gz	d1d003421fc4de254a91248413c921d7	553229	released
8beb34f0-bd24-4828-ad46-3585d5dee301	71d0b85c-4b4e-45b8-af0c-ca264d05df4c.htseq.counts.gz	76be6bf462b731e453a707a37d63c526	262025	released
d42d501f-be17-4aaf-834a-033eb4af5843	d62751ca-d171-4e69-8696-af61ed209647.htseq.counts.gz	fc91f4b165dfbc83b8aa985bb63a4578	261497	released
b9d25989-50f8-4fc6-aace-87f389c1c9cb	c62038a4-a876-4251-b74a-767bbfacc9de.FPKM.txt.gz	6cd09803df4138842a4ba95c8c6861cf	541569	released
d4a20eee-f6a2-4249-8d49-aec36ae3863f	e88f44b2-4f01-45af-ac4c-8bed2e5ed3aa_gdc_realn_rehead.bam	289ec9276082f4f9e15e3f169619e22f	25081132217	released
58e2b1f0-103b-47b2-8d17-b4cb82daeaf5	34cbab94-3d2f-429b-9c67-4a491bf6fcce.FPKM-UQ.txt.gz	da6aac6d87371ac807607b542f218a5c	532169	released
574addb9-ff09-448b-9487-33bf8d2e2278	37de2b18-fc23-4364-a57f-28ee207729b9.FPKM.txt.gz	afaa899c9348e80fa606cee276184127	563129	released
d4c1f405-72a4-43a9-9862-9bf2cf413007	12f427fc-2db0-42c2-b477-c8c3f45044e9.htseq.counts.gz	72c8c8e86e9894980dc9688251c67dff	260397	released
cb34590d-ac15-4d3d-89bf-4e1c62580488	2e7840e6-2d64-41f7-afb3-bc0be331a80f.htseq.counts.gz	714b84c4e29e4af67fc829c316a121df	259089	released
a2f1e5db-0237-4cad-969a-ebbab8715333	8aaa76ec-dd68-412a-915a-ef12478a86dd.htseq.counts.gz	09e27608666e169e937ad68d3af95484	262457	released
d160934b-a360-4bb1-a95e-ced235290caf	5e422c8a-d785-4e68-b43d-d3697e1e4ab4.htseq.counts.gz	b06a18edc0225cf37ead8f7f6a69a116	266211	released
27b81156-668e-4ead-b841-5977c765aa4c	e53a7c37-bd31-42a3-84fd-14fed7c6bf44.htseq.counts.gz	8b3214199504cfc133fabac223d1cadc	264362	released
edd23774-5c70-441d-9d5e-5f6f9fa3010b	7a366e7e-65e5-4229-9626-51c144923339_gdc_realn_rehead.bam	dedc152682863392a25dd4b07962f0c2	20071472172	released
94663224-5b0e-4921-9f51-1c5c8e3c42a1	773801e2-4938-4bf4-bccc-6e1694d2d4f5.FPKM.txt.gz	2bdd4944b75eba227e5c73a2b17bf59a	527591	released
72752a03-d966-46b7-85fd-a3603c66e665	30ff21ce-3955-4a43-85fa-15dc6c60d8f8.FPKM.txt.gz	cd4001bffa1cfe88edd3f8401322d586	569217	released
749c4cef-dd61-485e-9d87-5502a6eefab8	21c512f3-caf9-4854-86ec-93241d529ca0.FPKM.txt.gz	e4bc17ee93911f55829c242fa1c6c357	616436	released
f561ef03-f07e-4d2c-9aa1-61a408b298ea	a9d18d0c-c95b-41e9-8e6a-277c8654762d.FPKM-UQ.txt.gz	a42f9463d301b5b7e04d215183e62e98	611622	released
f40f17fc-69f0-4374-b9b0-6962948252d5	3d273bb9-8fd4-4cee-8898-6c63c8f96303.FPKM.txt.gz	9946ffb38f39fdaa139b4f72c5cb26e0	573511	released
f5db37ac-8317-4eb5-b693-6e6c276b846c	12f427fc-2db0-42c2-b477-c8c3f45044e9.FPKM-UQ.txt.gz	b1f0be57c6a14ed791b4cba5e068795a	555547	released
d974a2dd-22bb-46d8-aa3a-ea4d21eb8c4f	e801e7b4-a386-4452-a1c7-5a25d126e077.FPKM-UQ.txt.gz	af973e0c92b23f310434b1cf158a359e	565561	released
ee594180-b74f-4fa6-96ff-32f82e6dcafd	5cc8ca38-b2f9-4958-b276-e3eabe6e01f6.FPKM-UQ.txt.gz	fe380093ed466683c5759f395a8afbc3	575885	released
2ff8c3b7-2cd9-4e54-8338-b4420d9e2f2d	8d866574-843b-45b0-8be4-9c7031ed8fdb_gdc_realn_rehead.bam	f842a575c06eb69ada0065e43f84307f	19635281172	released
554ca60c-c939-4487-ad30-223b2d4f6f44	3809d8ed-320f-4a1e-a2a3-74210d53cd74.FPKM.txt.gz	970a2be40fa05bd6db69a9220a46ebd0	563464	released
08ce69f8-e3d4-4049-9534-9549b0b6b4a0	c406c657-3d56-474a-bcb6-d2abd7ef2588.FPKM-UQ.txt.gz	cc3e300568304a0e6f80250261895429	531532	released
0216dcac-07ef-4e20-a9ba-03f159153d60	9e86d2e2-8d40-425b-b437-862390d0aa1f_gdc_realn_rehead.bam	a6f8f4ed4d4036cb33febad87b0e8f28	21375461021	released
da0c0436-981d-45f5-8fb1-e9b2bec7dc19	a2171910-1526-41fb-a57f-14e01c1afc67.FPKM-UQ.txt.gz	f3ed5854b73b3994848c2383abfebb12	572618	released
ee064950-aa63-4e22-9ec1-85b718c315b5	d0cf8eb9-6676-495d-8b0c-53c17cf74916_gdc_realn_rehead.bam	d1f0397b0741d4bae67fc0c8d831cab0	20790960649	released
0a678fad-6fc5-4056-b87d-6a21985fbe10	90e197df-5f5a-451f-ac0e-32d7058dcf97_gdc_realn_rehead.bam	ff28eb3082212f82924b8633b0690b74	18922144350	released
e7b1d26a-31db-4b5f-a71d-865448dac9d5	cd8e881f-2293-4853-b9bc-d8185b466653_gdc_realn_rehead.bam	c294ce5f2c3d41e61fabbdd6f99f3d05	23043668590	released
d10315e0-8ae8-4585-b6c1-f10aca4f50d6	ce216458-2523-4252-a95f-0251ce14723e.htseq.counts.gz	69b6132f24c9a07417df43f534bb11e8	262828	released
324bbc6a-f2dd-4712-ab8e-b1af98349b90	303bc7d0-929f-4ddd-b0c6-8d98c66e24d1_gdc_realn_rehead.bam	ecae375d2dca0681318fc1a2f63c04dd	20493287433	released
7087e5b2-ae6e-447b-8a59-5ffb19c6ba78	db44ca4e-638f-4f54-bb87-905295f60ec4.htseq.counts.gz	5196bdbcab7db0ada502e907e78bd01e	253878	released
fe119751-b12e-4a29-ad60-660d7c72aad1	15493bfe-06ff-4b95-beb1-92e511920cb4.FPKM-UQ.txt.gz	ba95253e77f3ae6845780d7f94d2ef03	562076	released
478a6182-2a00-477c-a8bf-6d7aa38cb75a	1a414dd8-ce87-4e0f-b8e5-930a57ad97e5_gdc_realn_rehead.bam	84d1a208f40cdd32111673bfed02d839	20303886036	released
e165a875-e50f-44fc-a733-b5bf2210f0f7	18ac8907-2d00-441f-82ec-2255814e3f5c.FPKM.txt.gz	0af9721569ffe33b267a444c83930402	554133	released
32b11da8-1e8f-445b-9672-b03075c22788	d44b4a3f-80d6-4648-a515-dc58438bbe13.FPKM.txt.gz	d7c604e2fb737d343be9961753465881	543010	released
f8c80848-be19-413a-a634-0b20d0c52b39	dc3d680b-44a2-4d18-8b36-f2ea80342656.htseq.counts.gz	bbaf998d5c23e22a2b6ef3fe62037669	259753	released
48dd8032-fd60-4c31-ac10-f16a46f143ba	ae43e7b6-18c7-4657-909a-462e102153fb.FPKM-UQ.txt.gz	8e275bd6559d9f942e4a27a575a6b029	560411	released
0a838733-1bc6-46fe-b816-6edb0b787fa1	5ab45877-d918-435d-af1a-40aeeb60f957.FPKM.txt.gz	2c9e305428b36b744cdd5b2b3db7ffb3	568303	released
6ffe2bac-35fb-4a73-b9d5-72647716554c	f31bc6d0-71e1-4a84-9f23-25f3bc7e71ed.FPKM-UQ.txt.gz	54e4d3c67219938191784c85bc987f57	545858	released
c0e9e01b-bea9-4fd1-9649-dd51f5ff51d3	9bceb1fe-7431-41cb-9d54-eda8ec7e6edb.htseq.counts.gz	2170c935e6e1e3930ee6638110e0902c	261413	released
b15a9234-6fe8-41a0-b7a1-e6c9216816fa	0097539b-b0a9-423d-9cda-b696195a1a20.FPKM.txt.gz	36f05cb71ce354ad82656b7541072476	501721	released
52bebedd-73f7-469a-9c0a-5a12ad360adf	c0cc2fe4-bb39-41c5-aad8-812714118fb6_gdc_realn_rehead.bam	57406d806e4040e654af4e212108d734	19627810679	released
c526b8a2-8905-4ed8-b59b-bd70558cf16a	c5d8fc6f-2f81-41b4-8271-78d92e23f77f.FPKM-UQ.txt.gz	f0dc69bca6549641c6ec9a8aefab8ff9	616549	released
4ad21998-7466-4a1e-83de-37f887406dfc	538ccdcf-15bd-4f2a-9c0f-9fb7b251caeb.FPKM-UQ.txt.gz	fff83ff882be70f878d3c4e41e3373dc	534255	released
22b1087f-c490-4559-bfc2-86163046d427	c1459cbf-7d8f-43b8-a69c-bc824454929e.FPKM-UQ.txt.gz	bce0a4735655492fde91b6638a15e0e9	568717	released
dd788888-039a-49c1-860e-15f2ac39f7d6	091bc3bd-8a0d-4579-9ff5-2c0be4b8e261.FPKM.txt.gz	fcb197aee9e7696a704a5df394d52201	551329	released
38111795-1321-4813-98a7-d408506dcafe	5e227f77-9343-4551-8197-188cc815ae80.FPKM.txt.gz	0657eea6475008a4c6ba4da003f24add	539876	released
c7d8a093-3f9a-439c-90e7-b8aef41e1f42	70e40955-48a5-4dc9-b617-44c4581989bd.htseq.counts.gz	8cf2a6d67c562a8e222b5a43ba33e838	263928	released
5933115c-c414-467e-aa13-691fbf65ee98	5a3f204b-c5b3-44a7-b7b7-bea849c159ff.FPKM-UQ.txt.gz	2604a1a5bc1a3bef9137e11bf4f077bd	574177	released
71ddabee-3b98-4e4c-b70e-aed111485215	6b676b08-ea91-4af5-8fe7-79b00a03c829_gdc_realn_rehead.bam	33a2138570d8db5b72f05fa0fa4d683c	17347970698	released
46da2abd-16eb-44ed-9b33-a9bb13b20705	ef85bacd-a49b-48e0-910c-77e8fe2bc81a_gdc_realn_rehead.bam	6fe005a0d068c8d924dc3ba25f25d733	12719887357	released
7aa2fb42-95c0-4624-827e-e0dc49ce1e2c	cde2f6ac-5d09-46b4-9b32-4aaaed12cd45_gdc_realn_rehead.bam	d17a7d11bc271a1f3945e44d3c8ea4e0	21442980820	released
a2f3111f-1f8d-4593-8950-20f50a8b348e	17f153e6-cdda-4736-b947-60851315fac3_gdc_realn_rehead.bam	1f8222582435b12d0570f21f26dddea5	13343152721	released
033afa11-47bb-4daa-80da-df58a171c264	4060cf60-a8c9-4cb1-b096-97c9c556b26e.FPKM-UQ.txt.gz	49919491072bbb25f8e40fff60fbd0a2	546872	released
bf09f335-94d1-4a34-805b-7e90dbbad002	6f9aaea7-dd2e-4baf-9fd1-00c8ff4b23ba.FPKM.txt.gz	456bbdc8ba3ce6fead428ce595c7d66f	549697	released
5867545f-d483-4a1a-9e79-e8f672dd8498	b810e759-2e8f-4b30-9d76-d0c11e93ca1e.htseq.counts.gz	243b4f422ecf0862ac1fd9b4ce4c8bf2	255087	released
9ce70756-de39-4630-bdbb-43024d5eaef7	17160d0a-6cc8-4e8c-8a86-2a7c713b165b_gdc_realn_rehead.bam	b2516fd4e9e68b5e88910b934098ed42	15540411865	released
b682f390-2949-4729-ba4b-a83ce3aec3ae	c1b747ac-37de-4aa2-9b0d-31e2e1d5e352_gdc_realn_rehead.bam	c0484577a567bd74c818907db5c6eaf9	9643809557	released
493dbd0f-3945-424a-8bfd-fb0711400da6	dabe230e-b7bb-469c-8d6c-0aa5dc9fcd8d.FPKM-UQ.txt.gz	8a2a3679cb7930b18c382c0bfe4aed91	561668	released
e6a539ad-0bf0-4054-9f27-c05b7cfaeb9a	7ee0b15b-35de-4df0-a904-d92f86a4cd28.FPKM-UQ.txt.gz	0fa18c36a5e5a597d34948d15f080fa1	541898	released
a8121e6b-4f4c-49f1-83c6-78d84c349568	747eeaa9-3782-4ef3-8359-daefa8afb3c0.FPKM-UQ.txt.gz	4e11c8b0c02bf53f2e8f5b0756b6ab6a	648041	released
66e06597-0200-48f6-9124-841f1e1d05ae	a7ee0b2a-298d-4e7a-88f8-eb466962e396.FPKM.txt.gz	c83040ca96f49bfd7e6541f40b2a829d	592781	released
74e28062-8704-4c20-a632-db3997053afc	b56394f1-3892-4dec-87b1-1a40aa15a6dd.FPKM-UQ.txt.gz	c42683cc918b07f6ec420a2395fffbc5	604724	released
8e8ab539-4e3a-440b-a494-71599db01775	9ab12a43-8779-426b-86f3-442ac5bd1c0c_gdc_realn_rehead.bam	930ca72fd2bf7cb536f8f44469d024e7	18769707452	released
77f5e6a3-6032-4408-830d-c4a7fe76857e	f9e903c4-2d69-44d2-934d-599e03d65409.htseq.counts.gz	1cb27b211181a3616e4f1aba49df7335	258106	released
2101dc4b-f1b2-4e1a-b581-9362c8ee13a2	8a08a406-452e-4c8d-adc5-e95e1f00c042_gdc_realn_rehead.bam	86df98ff815285666648dca8938e8db0	7859802282	released
56c4d05c-eec5-461e-a129-bcd06fefd120	23808c79-c71b-476c-85e0-34394edd1fe8.FPKM-UQ.txt.gz	0bfc7989a9c541f2493ec07e6347a765	604949	released
10b4517f-1ef6-49d9-a037-4c3b80b155c2	7fb187b1-9a6c-46bb-bceb-4a160264d912.FPKM.txt.gz	cdc7dfcaa2e09fff877d84a7061d0cd8	558927	released
57aa2ba1-c539-4030-8a18-cf83c80e909a	30ff21ce-3955-4a43-85fa-15dc6c60d8f8.htseq.counts.gz	d02d09096ccf3e3909296f80c9408d55	264998	released
9dbda1f3-4f45-451c-b091-166a5cd90aa0	d44b4a3f-80d6-4648-a515-dc58438bbe13.FPKM-UQ.txt.gz	8bf27603d40f0eb0586bad5fd2bf976e	546460	released
aabd2b0a-d978-4c3f-be0d-251bc94a1a53	70e40955-48a5-4dc9-b617-44c4581989bd.FPKM.txt.gz	4acc0ea3840576ba2a83d0fa9fb75081	575568	released
811a6f72-de27-4414-b3fb-f6676c96d814	8c292c20-7f4b-4fcc-8c13-90886ab4b257.FPKM-UQ.txt.gz	e9e5c3cef26874a8c3bfbd9d880fa86a	571424	released
e59b2bb8-8812-4a1c-997b-305d935c5d95	11606737-57d8-4fb0-87a1-1035a2aab959.FPKM.txt.gz	d471207c3bfa3d056388ab9fa322dae9	658276	released
e3abf4bd-cd05-40f2-82c2-2d02fc7a3c75	be01999b-2ef2-4929-91b1-bfaa6260b6ff.FPKM.txt.gz	670f64eb2e61ca571126dc8c27ceb359	562413	released
29885372-faec-4a0f-bff7-2b78bfa4ddba	399c97c0-0c51-41c0-b5d7-56824a8625c1_gdc_realn_rehead.bam	ddaf77b9ed346054e7773a53385849aa	13946493216	released
9b805a86-61e8-4750-88ca-d75ff20eaeba	1c823404-4714-4f44-8ed2-19d455ba715c_gdc_realn_rehead.bam	a0adedffad873f4a43d9493e123965d9	21474627355	released
cab9c42c-4fe9-4c3a-9050-4041fdbed316	6a81a67c-8817-4324-a773-996745aefdb5.FPKM.txt.gz	f1307764b3d6fd71c90335e38dded196	556820	released
b2c32387-d915-4923-813a-7082b87bfb59	d62751ca-d171-4e69-8696-af61ed209647.FPKM.txt.gz	02703afaafcbc5152a29697125b8a23e	568913	released
bfe19078-c97b-475b-a1e4-2e88ff31b716	8b024b8a-d726-4abc-a81b-4a6f316a4575.htseq.counts.gz	fc845d36faf6955c86bc0530ede8ab50	261203	released
3f2befe7-f184-42bc-b71a-59d0c2552ee8	ca05e72f-65c8-400c-aec6-c5225e20d3e7.FPKM-UQ.txt.gz	7e41400b14b1ab05c5069a4cd22e13ea	529267	released
7053540d-2759-4f21-9113-eb7af725f66a	f0ce84f8-32b5-41f6-961a-89ca1c3ed718_gdc_realn_rehead.bam	9c432cc0c790e3098accc8d9e2ed2aa7	20944343277	released
befb524b-d50a-4039-a43e-c5551a6312d8	d93b5ec2-a908-43e6-9c27-82b490cfbd9d.htseq.counts.gz	575ad0f6629fc156bad2f9f20484f597	259418	released
8746b932-154c-4014-bd1a-2bee0c97b3e6	072beb58-7a12-49d7-b49f-008a774ce6bf.FPKM-UQ.txt.gz	02424c82a39e7509b03de59e7c46ebc5	579725	released
0b13b6d7-ce78-4fd3-9310-2eb55b60e4bd	79bf01d6-fd5e-490a-866f-26a50127ffa9.FPKM.txt.gz	29317997282036d59cd0599969767a76	539160	released
6cb9b666-ac26-48dc-8fb0-cd9e3d0e17cd	c4f04946-d3e7-4f18-87b3-ea8ab5dbc82c.htseq.counts.gz	1ed1a86f5a9da6a9ace541187dc22c47	250238	released
adbf4f77-2322-4cfa-82ee-648244a39dd4	b644e04d-236c-48f4-9945-ae046443a823.FPKM-UQ.txt.gz	276a8b24007d715dd3771584acdbd125	564085	released
3ec288e8-23f6-4c8b-a218-79cbbfa2c2d5	f02d15ea-0b29-4d93-9e6d-dfeaefd7aaee_gdc_realn_rehead.bam	e5481706111058bba54bf8d52d810c93	21632391468	released
cffdd99b-9e50-4ccc-99d3-f8dd9093eb8e	d4fa1e61-bbc6-4ba9-aeec-4cc89ce539b8.htseq.counts.gz	1763545437d48a7b3b4f4e40d396ec86	254257	released
93e5ffd0-9fa4-4452-b7b5-b1c36d5cad1f	f60b4be3-9340-4e44-9e5b-f840a1bd9f9c.htseq.counts.gz	508f58cad168d658d4a88657b0a1cf25	256789	released
e0eb1c9c-b6ff-4687-a8d9-fae7dca00f68	ebffc68e-1c01-4c13-8519-50d1dd9c6120.FPKM-UQ.txt.gz	7a429b57f570dd7b44480765105e81e9	546235	released
a142506d-9162-4978-88ff-6ab600a058ab	78937fe2-d1bc-48de-98a3-4c18c3ee3f1f_gdc_realn_rehead.bam	f940285675c2f2371381ae9985b3d66b	15586820433	released
db792b65-155d-412d-a055-89903fc6ccef	a6e103f3-c0e2-4673-95ed-35bf7114ba9d.htseq.counts.gz	81d6c0a39682a690b7f38777f632312e	254697	released
7911fbe4-8633-4867-b6ca-e4e2c9a4b46f	7b4606fa-ebd0-4c93-8b3d-1c3c1504c6ff.FPKM-UQ.txt.gz	4fae767798ce3f72ab821df099e5a55d	522674	released
07e6e068-1ebc-4796-a388-f9afa0cb26fc	0868689e-4a20-445c-9a83-df1cbb8f6eab.FPKM.txt.gz	05a72643d732b6bbb5701aca9143a22f	563322	released
c5f51091-575f-4847-a451-37cf1c12896a	bf53dd66-3198-474b-a427-3baec813866a_gdc_realn_rehead.bam	4b22b27df4c7f1856f58c8b6e13eddf2	22053896511	released
6a5eeeab-223b-4150-ab0b-c4a6d81ed7fd	22fbdb8f-e612-4dc6-9a4f-336c2310b9d0_gdc_realn_rehead.bam	74979ce108773c9303d20b1d3ec13e0b	17851318246	released
ff5d337a-e57d-49d2-8c42-9dc3781a34ed	b56394f1-3892-4dec-87b1-1a40aa15a6dd.htseq.counts.gz	c9562a8932b2613d54342bbe6f03d4e3	263621	released
8258ce8a-56dc-45a3-be0a-9a4599154811	0ea2d656-d880-425b-abe7-d1cab827aaf5.FPKM-UQ.txt.gz	1328d60784697b8e2f85a39ad4ead7bc	559839	released
5d2f5e0e-be7a-4543-a571-789d8edaf10c	f4f05d0e-51a1-4299-a6a4-b834a356efdb.FPKM.txt.gz	228998d28fb4491bd86c97b6bfe1fe01	567622	released
02182379-e10d-4ca2-8cc9-af33e4194ff8	1b83d14f-7aaf-43e2-88cc-ad7cb3d92fbe_gdc_realn_rehead.bam	72ba249433627eb0fad92e0e7e6d2c01	19456429213	released
3bb7f356-85b6-4588-8c4e-81cce629e26c	576f0401-3383-4c3a-92ae-83bf2478149c_gdc_realn_rehead.bam	4083391313b099cfae78e2afd8bf8ff6	19859435781	released
07b80a24-4848-497c-8d05-af9363ede454	a1525390-c148-4d1b-88ed-f6f874f39387.FPKM.txt.gz	818a105c75981f7748e11f0226f479e9	595892	released
7672deed-98a2-4db5-9f74-0dfa35c65d97	6a5dd3ed-c946-461c-a98e-c19e73ba3ef6.FPKM-UQ.txt.gz	9ec6ee93f80e53d42e6cc06f92c3e608	543392	released
6dedf738-ad6d-4fa5-84c3-3e86c41a00c6	b8fbeb3a-9dd2-41b5-a9f2-7832a9fda3f4.FPKM-UQ.txt.gz	413296e4b5fa8d2d5f658d241a02d8b7	539068	released
e4b864f4-374b-40d4-b64e-be443f81ff43	8f8c0743-cab3-47a2-8fb2-b59d8ae1088f.htseq.counts.gz	9e630f7685b97b97e8150bf348be59b1	263719	released
c58e0865-8ca9-4b3f-a5a2-aca17aab52b9	46da4db8-8504-4f8e-b97c-964cbd2dd65e.htseq.counts.gz	2a62d05ef615fea29b8933446db82745	257814	released
94e80933-b7af-45e9-a8bf-ee5791865a98	d45139de-f2a0-4895-9602-20db5dc604c4.htseq.counts.gz	e3abb108b86e60fd97bb338e1ec8bfc6	267364	released
1bc5dafc-6a08-4eca-a2a3-694a3d92e7a9	0868689e-4a20-445c-9a83-df1cbb8f6eab.htseq.counts.gz	d6362e342ba51f6ca64e729b1f67e1d6	259600	released
a8865a25-3e05-4d87-b74e-fd12eff8d642	1220070d-ecbf-4fb6-ba7b-5876a9e1ca90.FPKM-UQ.txt.gz	4cff4f5886101fa3f0c871e9244fc0ce	531661	released
0c8b720d-6112-4367-8806-6191600f4b7c	043e5916-898f-4ab9-8ee1-22f814414004.htseq.counts.gz	a5ec656880e80d33f0391c6b8b39caed	265779	released
5b11bf50-57cd-4423-9d2b-5414b948b576	82e003fc-e52b-4059-ad8d-b973fb5433f8.htseq.counts.gz	86dde44863e0fa69cff8910aca9ca008	266809	released
8b9500cf-5b5b-4780-9bc3-0c1143246438	6bd64fe0-d720-498c-98ef-5f4fed1c628d.FPKM.txt.gz	51d023c4bccd2c15af7f67c954aca77c	550653	released
3326023f-3d04-4306-8d4e-5e43806910db	11094c90-69be-4c85-b270-c83338262682_gdc_realn_rehead.bam	0ebd1c7bdb7135f0050735ede901c13b	19651854689	released
2414fc57-a6d6-41c9-8941-4e5749d80af3	65c97df0-9a41-4991-bca9-b3658ef2a914.FPKM-UQ.txt.gz	90edcaa1bafc6d90f207f1a4102d7c0c	609742	released
97930374-b952-492d-89aa-273b7d0705aa	7c169d29-58cd-4f77-9e3e-eae41234e936.FPKM-UQ.txt.gz	c0868e9cee296daa50fa8400d291c582	557822	released
bbe7d482-755a-4ead-aa78-67257af8f39d	a95b1bb4-5428-418c-8677-2293808aeb2a.FPKM-UQ.txt.gz	75ac6a05d8051cc532265c920ea1af9d	613077	released
628a6ffb-c17c-439a-a770-6bcd146544f6	a41affa0-4769-4841-bcca-cf16c19aeabb_gdc_realn_rehead.bam	2936eaf3a638badc603671956cb9d9e2	11744003614	released
80f895da-7635-47a4-b974-93218702c9a5	7f3b65a3-ad59-49f1-92fa-72793435f86e.htseq.counts.gz	3672e0ed3e206b60efa38643fd1eef8b	270110	released
5370f036-b0d3-4542-8531-4caf8ab9dd17	024d6c1e-7140-4fce-b21c-4a5237d6c850.FPKM.txt.gz	600e53f618539e65cfef8ef234b44ab1	535171	released
d0fe3eed-4eba-40b3-bc70-c8cda2b232bd	d2c53d67-fd5a-4b3f-ae58-b2a4b5922486.FPKM.txt.gz	0573a2a903e8c5e1c28f3faf7a29a892	592051	released
a1f52baf-cbb7-4891-86bb-7464a59db712	9e61ea7d-8a7c-49f7-8a55-290e7bfe0380.FPKM.txt.gz	0689ac46a69a83c30c8d789cfcb1a325	537349	released
26237215-72ab-459b-b451-150d06fc25a6	c288e63d-f096-4313-bd45-6704954ea7ba.FPKM.txt.gz	014e989d584ace2e25ad86c1534c4934	554687	released
4c361ebc-4352-4bb9-8c69-cda36114c39a	9c2a33fb-dcf0-469a-97d8-9352158143df.FPKM-UQ.txt.gz	2f9f2a2a256c9de0efd535a1aabe3751	578675	released
be895fa6-3b50-45fd-a7ed-8429207184c2	ece7fc7c-b3f3-42fc-8772-28a0e46b2b41.FPKM-UQ.txt.gz	245245438471180a4284fd7492e31cf1	568601	released
435b0578-a4ee-45df-ade8-51ce395be9df	052efcee-e315-45d4-b8a4-89dc58dfa65b_gdc_realn_rehead.bam	d78432562c8948a4a202f84f840f9b5b	22215325803	released
24c86ced-fa61-44ca-ae32-d342a3670f61	eab0b2a9-c022-4661-bd06-e941bea54cf5_gdc_realn_rehead.bam	d029ca5be78f30908daf26891caff4f3	15224814794	released
638f5112-a4b7-41d2-ab2e-26bf80170622	8dd6d0ba-4819-4c05-a89d-f259637811d3.FPKM.txt.gz	e3b6f14dddd8654d0f9db155d0e7cc59	537579	released
49399705-8f99-46c1-9555-8f4658648c54	5d1a16dd-6c0c-4130-acd3-0573da2dc70c.FPKM.txt.gz	593738de2058ca54a09332c6174ac9bb	574212	released
a6ca9e3a-e563-40f0-9436-06ae836a259c	43142de2-5080-4546-8235-b4706b212ae3.FPKM.txt.gz	d49f4571a8841f18e207bc80748fa38a	589407	released
5b734578-677f-41be-93ab-2071c987abe0	024b4b7c-51b1-42da-96db-5933c34e762d.htseq.counts.gz	1c96dd13ec999a9027a1e1f12718fcf3	255469	released
79479c94-c9e3-4746-a57a-6e82b440eb28	c1459cbf-7d8f-43b8-a69c-bc824454929e.FPKM.txt.gz	a3cf3e817b61b1a73b23740aa8eb8a85	565478	released
8c4b1adc-5bc0-41ab-bc6e-2363dec4a1ae	883ba931-9ed9-4589-b694-91d197eb8734_gdc_realn_rehead.bam	8969f148f7b2096d36d6ee0d4466fce7	21961787103	released
5fa0d41b-5a3a-4adc-b720-c1b02060ab5c	f5e50380-3507-4002-9bfe-624bc0a3eba1.FPKM-UQ.txt.gz	2c115ba5e4cc3e1f7b8b776fb8ecb219	552372	released
31fc405f-3d01-4c32-ad58-0f7bc1ef5b1d	f59dd8c8-0d62-44b6-b84a-6e67076e7f0b.FPKM.txt.gz	708a4d8f37a0bf05495f70f60d2d56c8	525632	released
f643ce8b-bf15-44fb-8eea-b63af0c70a25	77bbd40a-f17f-42b0-a3a3-7a81d37f61e1.FPKM.txt.gz	61d92ae543fa7ca0dfda52e0a8d46be4	548037	released
bc09387c-d6ed-4001-a674-e8a72dd71484	175f3b18-77d1-4532-90c8-b6d7ad198363.FPKM-UQ.txt.gz	b2f218baf72581ea99b90b62a1d83cf6	581362	released
13ef1154-06b1-402d-b5f2-dec195f32e9b	0946b4a9-fa60-4587-95f6-acc3e3d84a2b.htseq.counts.gz	c13a6687d28942306dc216dbf66bdb9d	251060	released
6f519858-e11b-4291-b8a9-c185a519a089	6ab7a293-ffd5-4852-9856-448df21b9b08.FPKM-UQ.txt.gz	5bf9b07013bf825a9a4c6eea8216cc4b	533994	released
